0.0521356,1.93727,-0.120827,-0.320376,0.0107454,-0.320376,-0.320376,-0.320376,0.580215,-0.320376,-1.73079,0.685079,-0.774805,-0.320376,-0.320376,-2.09473,1.48889,2.0401,0.489724,-0.320376
1.18646,1.99184,3.18047,-0.535568,-0.435931,-0.535568,0.488419,-0.535568,0.591968,-0.0408329,-0.535568,-0.535568,-0.535568,-0.535568,-0.535568,-0.535568,-0.535568,-0.535568,-0.535568,-0.535568
2.89024,-0.504075,-0.504075,-0.504075,-0.419119,-0.386353,1.80131,-0.504075,-0.504075,2.23296,-0.504075,-0.504075,-0.0626182,-0.504075,-0.504075,-0.504075,-0.504075,-0.141099,0.133585,-0.504075
2.42371,0.967697,1.2768,-0.759511,-0.829953,1.0165,-0.66727,-0.829953,1.3012,-0.691672,-0.0734759,1.59403,-0.0490734,-0.829953,-0.829953,-0.829953,-0.528989,-0.528989,-0.301232,-0.829953
