-2.36011,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,-0.12686,0.85197,3.66476,-0.12686,-0.12686,-0.12686,-0.12686
0.601512,0.253381,0.253381,0.253381,0.253381,-3.18553,0.253381,0.253381,1.18625,0.253381,0.253381,0.253381,-2.65634,0.253381,0.253381,0.253381,0.253381,0.253381,0.253381,0.253381
-0.049658,3.84288,-0.0765981,-0.0765981,0.501034,-0.370242,-1.38081,-0.0765981,0.463006,-0.172259,-0.338031,0.440535,-0.470034,-0.0765981,-0.567044,-0.0765981,-0.493981,-0.0765981,-1.21913,0.273329
-0.826409,-0.0262483,-3.65606,0.49131,0.49131,0.49131,0.49131,0.49131,0.49131,-0.576995,0.49131,-0.334846,-1.45778,0.49131,0.49131,0.49131,0.49131,0.49131,0.49131,0.49131
-0.425902,0.566554,-0.682231,-0.531062,-0.123564,1.3947,-1.08316,0.126193,-0.116991,-2.95634,-1.10287,1.95336,0.934617,0.408813,0.408813,0.408813,0.408813,0.408813,0.231354,-0.228725
