Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.16,False,False,False,False,False,False
0.26,False,False,False,False,False,False
0.36,False,False,False,False,False,False
0.46,False,False,False,False,False,False
0.57,False,False,False,False,False,False
0.67,False,False,False,False,False,False
0.78,False,False,False,False,False,False
0.88,False,False,False,False,False,False
0.99,False,False,False,False,False,False
1.09,False,False,False,False,False,False
1.2,False,False,False,False,False,False
1.3,False,False,False,False,False,False
1.4,False,False,False,False,False,False
1.5,False,False,False,False,False,False
1.6,False,False,False,False,False,False
1.7,False,False,False,False,False,False
1.8,False,False,False,False,False,False
1.9,False,False,False,False,False,False
2.0,False,False,False,False,False,False
2.11,False,False,False,False,False,False
2.21,False,False,False,False,False,False
2.31,False,False,False,False,False,False
2.41,False,False,False,False,False,False
2.51,False,False,False,False,False,False
2.61,False,False,False,False,False,False
2.71,False,False,False,False,False,False
2.81,False,False,False,False,False,False
2.91,False,False,False,False,False,False
3.01,False,False,False,False,False,False
3.11,False,False,False,False,False,False
3.21,False,False,False,False,False,False
3.31,False,False,False,False,False,False
3.41,False,False,False,False,False,False
3.51,False,False,False,False,False,False
3.61,False,False,False,False,False,False
3.71,False,False,False,False,False,False
3.81,False,False,False,False,False,False
3.91,False,False,False,False,False,False
4.01,False,False,False,False,False,False
4.11,False,False,False,False,False,False
4.21,False,False,False,False,False,False
4.31,False,False,False,False,False,False
4.41,False,False,False,False,False,False
4.51,False,False,False,False,False,False
4.61,False,False,False,False,False,False
4.72,False,False,False,False,False,False
4.82,False,False,False,False,False,False
4.92,False,False,False,False,False,False
5.02,False,False,False,False,False,False
5.12,False,False,False,False,False,False
5.22,False,False,False,False,False,False
5.32,False,False,False,False,False,False
5.42,False,False,False,False,False,False
5.52,False,True,False,False,False,False
5.62,False,True,False,False,False,False
5.72,False,True,False,False,False,False
5.83,False,True,False,True,False,False
5.93,False,True,False,False,False,False
6.03,False,True,False,False,False,False
6.13,False,True,False,False,False,False
6.23,False,True,False,False,False,False
6.33,False,True,False,False,False,False
6.43,False,True,False,False,False,False
6.53,False,True,False,False,False,False
6.63,False,True,False,False,False,False
6.73,False,True,False,False,False,False
6.83,False,True,False,False,False,False
6.93,False,True,False,False,False,False
7.03,False,True,False,False,False,False
7.13,False,True,False,False,False,False
7.24,False,False,False,False,False,False
7.34,False,False,False,False,False,False
7.44,False,False,False,False,False,False
7.54,False,False,False,False,False,False
7.64,False,False,False,False,False,False
7.74,False,False,False,False,False,False
7.84,False,False,False,False,False,False
7.94,False,False,False,False,False,False
8.04,False,False,False,False,False,False
8.14,False,False,False,False,False,False
8.24,False,False,False,False,False,False
8.34,False,False,False,False,False,False
8.44,False,False,False,False,False,False
8.54,False,False,False,False,False,False
8.64,False,False,False,False,False,False
8.74,False,False,False,False,False,False
8.84,False,False,False,False,False,False
8.94,False,False,False,False,False,False
9.04,False,False,False,False,False,False
9.14,False,False,False,False,False,False
9.24,False,False,False,False,False,False
9.34,False,False,False,False,False,False
9.44,False,False,False,False,False,False
9.54,False,False,False,False,False,False
9.64,False,False,False,False,False,False
9.74,False,False,False,False,False,False
9.84,False,False,False,False,False,False
9.94,False,False,False,False,False,False
10.04,False,False,False,False,False,False
10.14,False,False,False,False,False,False
10.24,False,False,False,False,False,False
10.35,False,False,False,False,False,False
10.45,False,False,False,False,False,False
10.55,False,False,False,False,False,False
10.65,False,False,False,False,False,False
10.75,False,False,False,False,False,False
10.85,False,False,False,False,False,False
10.95,False,False,False,False,False,False
11.05,False,False,False,False,False,False
11.15,False,False,False,False,False,False
11.25,False,False,False,False,False,False
11.35,False,False,False,False,False,False
11.45,False,False,False,False,False,False
11.55,False,False,False,False,False,False
11.65,False,False,False,False,False,False
11.75,False,False,False,False,False,False
11.85,False,False,False,False,False,False
11.95,False,False,False,False,False,False
12.05,False,False,False,False,False,False
12.15,False,False,False,False,False,False
12.25,False,False,False,False,False,False
12.35,False,False,False,False,False,False
12.46,False,False,False,False,False,False
12.56,False,False,False,False,False,False
12.66,False,False,False,False,False,False
12.76,False,False,False,False,False,False
12.86,False,False,False,False,False,False
12.96,False,False,False,False,False,False
13.06,False,False,False,False,False,False
13.16,False,False,False,False,False,False
13.26,False,False,False,False,False,False
13.36,False,False,False,False,False,False
13.46,False,False,False,False,False,False
13.56,False,False,False,False,False,False
13.66,False,False,False,False,False,False
13.76,False,False,False,False,False,False
13.86,False,False,False,False,False,False
13.96,False,False,False,False,False,False
14.06,False,False,False,False,False,False
14.16,False,False,False,False,False,False
14.26,False,False,False,False,False,False
14.36,False,False,False,False,False,False
14.47,False,False,False,False,False,False
14.57,False,False,False,False,False,False
14.67,False,False,False,False,False,False
14.77,False,False,False,False,False,False
14.87,False,False,False,False,False,False
14.97,False,False,False,False,False,False
15.07,False,False,False,False,False,False
15.17,False,False,False,False,False,False
15.27,False,False,False,False,False,False
15.37,False,False,False,False,False,False
15.47,False,False,False,False,False,False
15.57,False,False,False,False,False,False
15.67,False,False,False,False,False,False
15.77,False,False,False,False,False,False
15.87,False,False,False,False,False,False
15.97,False,False,False,False,False,False
16.07,False,False,False,False,False,False
16.17,False,False,False,False,False,False
16.27,False,False,False,False,False,False
16.37,False,False,False,False,False,False
16.47,False,False,False,False,False,False
16.57,False,False,False,False,False,False
16.67,False,False,False,False,False,False
16.77,False,False,False,False,False,False
16.87,False,False,False,False,False,False
16.97,False,False,False,False,False,False
17.07,False,False,False,False,False,False
17.18,False,False,False,False,False,False
17.28,False,False,False,False,False,False
17.38,False,False,False,False,False,False
17.48,False,False,False,False,False,False
17.58,False,False,False,False,False,False
17.68,False,False,False,False,False,False
17.78,True,False,False,False,False,False
17.88,True,False,False,False,False,False
17.98,True,False,False,False,False,False
18.08,True,False,False,False,False,False
18.18,True,False,False,False,False,False
18.28,True,False,False,False,False,False
18.38,True,False,False,False,False,False
18.48,True,False,False,False,False,False
18.58,True,False,False,False,False,False
18.68,True,False,False,False,False,False
18.78,True,False,False,False,False,False
18.88,True,False,False,False,False,False
18.98,True,False,False,False,False,False
19.08,True,False,False,False,False,False
19.18,True,False,False,False,False,False
19.28,True,False,False,False,False,False
19.38,True,False,False,False,False,False
19.48,True,False,False,False,False,False
19.58,True,False,False,False,False,False
19.68,True,False,False,False,False,False
19.78,True,False,False,False,False,False
19.88,True,False,False,False,False,False
19.98,True,False,False,False,False,False
20.08,True,False,False,False,False,False
20.18,True,False,False,False,False,False
20.29,True,False,False,False,False,False
20.39,False,False,False,False,False,False
20.49,False,False,False,False,False,False
20.59,False,False,False,False,False,False
20.69,False,False,False,False,False,False
20.79,False,False,False,False,False,False
20.89,False,False,False,False,False,False
20.99,False,False,False,False,False,False
21.09,False,False,False,False,False,False
21.19,False,False,False,False,False,False
21.29,False,False,False,False,False,False
21.39,False,False,False,False,False,False
21.49,False,False,False,False,False,False
21.59,False,False,False,False,False,False
21.69,False,False,False,False,False,False
21.79,False,False,False,False,False,False
21.89,False,False,False,False,False,False
21.99,False,False,False,False,False,False
22.09,False,False,False,False,False,False
22.19,False,True,False,False,False,False
22.29,False,True,False,False,False,False
22.4,False,True,False,False,False,False
22.5,False,True,False,True,False,False
22.6,False,True,False,False,False,False
22.7,False,True,False,False,False,False
22.8,False,True,False,False,False,False
22.9,False,True,False,False,False,False
23.0,False,True,False,False,False,False
23.1,False,True,False,False,False,False
23.2,False,True,False,False,False,False
23.3,False,True,False,False,False,False
23.4,False,True,False,False,False,False
23.5,False,True,False,False,False,False
23.6,False,False,False,False,False,False
23.7,False,False,False,False,False,False
23.8,False,False,False,False,False,False
23.9,False,False,False,False,False,False
24.0,False,False,False,False,False,False
24.1,False,False,False,False,False,False
24.2,False,False,False,False,False,False
24.31,False,False,False,False,False,False
24.41,False,False,False,False,False,False
24.51,False,False,False,False,False,False
24.61,False,False,False,False,False,False
24.71,False,False,False,False,False,False
24.81,False,False,False,False,False,False
24.91,False,False,False,False,False,False
25.01,False,False,False,False,False,False
25.11,False,False,False,False,False,False
25.21,False,False,False,False,False,False
25.31,False,False,False,False,False,False
25.41,False,False,False,False,False,False
25.51,False,False,False,False,False,False
25.61,False,False,False,False,False,False
25.71,False,False,False,False,False,False
25.81,False,False,False,False,False,False
25.91,False,False,False,False,False,False
26.01,False,False,False,False,False,False
26.11,False,False,False,False,False,False
26.21,False,False,False,False,False,False
26.31,False,False,False,False,False,False
26.41,False,False,False,False,False,False
26.52,False,False,False,False,False,False
26.62,False,False,False,False,False,False
26.72,False,False,False,False,False,False
26.82,False,False,False,False,False,False
26.92,False,False,False,False,False,False
27.02,False,False,False,False,False,False
27.12,False,False,False,False,False,False
27.22,False,False,False,False,False,False
27.32,False,False,False,False,False,False
27.42,False,False,False,False,False,False
27.52,False,False,False,False,False,False
27.62,False,False,False,False,False,False
27.72,False,False,False,False,False,False
27.82,False,False,False,False,False,False
27.92,False,False,False,False,False,False
28.02,False,False,False,False,False,False
28.12,False,False,False,False,False,False
28.22,False,False,False,False,False,False
28.32,False,False,False,False,False,False
28.42,False,False,False,False,False,False
28.52,False,False,False,False,False,False
28.62,False,False,False,False,False,False
